CAND_ID,CAND_NAME,CAND_ICI,PTY_CD,CAND_PTY_AFFILIATION,TTL_RECEIPTS,TRANS_FROM_AUTH,TTL_DISB,TRANS_TO_AUTH,COH_BOP,COH_COP,CAND_CONTRIB,CAND_LOANS,OTHER_LOANS,CAND_LOAN_REPAY,OTHER_LOAN_REPAY,DEBTS_OWED_BY,TTL_INDIV_CONTRIB,CAND_OFFICE_ST,CAND_OFFICE_DISTRICT,SPEC_ELECTION,PRIM_ELECTION,RUN_ELECTION,GEN_ELECTION,GEN_ELECTION_PRECENT,OTHER_POL_CMTE_CONTRIB,POL_PTY_CONTRIB,CVG_END_DT,INDIV_REFUNDS,CMTE_REFUNDS
H2SC07108,"TINUBU, GLORIA BROMELL",C,1,DEM,5775.0,0.0,5760.3,0.0,0.0,14.7,325.0,0.0,0.0,0.0,5050.0,371092.99,5450.0,SC,7,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H2SC07066,"RICE, TOM",I,2,REP,1148888.79,0.0,746979.88,0.0,957823.65,1359732.56,0.0,0.0,0.0,0.0,0.0,0.0,500344.0,SC,7,,,,,,630900.0,0.0,05/20/2020,5250.0,5000.0
H8SC07071,"HAMMOND, LARRY GUY",C,3,LIB,198.84,0.0,198.84,0.0,0.0,0.0,198.84,0.0,0.0,0.0,0.0,0.0,0.0,SC,7,,,,,,0.0,0.0,06/30/2020,0.0,0.0
H0SD01078,"RAVER, WHITNEY",C,1,DEM,15193.2,0.0,7694.35,0.0,0.0,7498.85,0.0,0.0,0.0,0.0,0.0,0.0,12093.2,SD,0,,,,,,500.0,2600.0,12/31/2019,0.0,0.0
H8SD01097,"BJORKMAN, TIMOTHY W MR.",O,1,DEM,1658.22,0.0,4654.05,0.0,2995.83,0.0,1445.22,0.0,0.0,0.0,0.0,0.0,0.0,SD,0,,,,,,0.0,0.0,03/31/2019,0.0,0.0
H0SD00054,"NOEM, KRISTI LYNN",I,2,REP,0.01,0.0,661.9,0.0,661.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SD,0,,,,,,0.0,0.0,07/15/2019,0.0,0.0
H0SD01094,"MARTY MAY, ELIZABETH",C,2,REP,63028.71,0.0,62851.08,0.0,0.0,177.63,0.0,9504.48,0.0,0.0,0.0,12353.33,53024.23,SD,0,,,,,,0.0,500.0,06/30/2020,0.0,0.0
H8SD01055,"JOHNSON, DUSTY",I,2,REP,1180015.52,79574.57,420231.77,0.0,55992.53,815776.28,0.0,0.0,0.0,0.0,0.0,0.0,810094.3,SD,0,,,,,,282922.11,5750.0,05/13/2020,1000.0,0.0
H8SD01063,"KREBS, SHANTEL",O,2,REP,0.0,0.0,0.0,0.0,26675.27,43503.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SD,0,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H2SD00068,"WIECZOREK, RONALD LEE",O,3,IND,765.0,0.0,790.0,0.0,183.0,158.0,740.0,0.0,0.0,0.0,0.0,0.0,25.0,SD,0,,,,,,0.0,0.0,04/30/2019,0.0,0.0
H8SD01105,"HENDRICKSON, GEORGE",O,3,LIB,0.0,0.0,0.0,0.0,-11.06,-11.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SD,0,,,,,,0.0,0.0,05/10/2019,0.0,0.0
H0TN01043,"ROWE, CHRISTOPHER LEE",O,1,DEM,13921.17,0.0,11102.99,0.0,1171.18,1070.71,550.0,0.0,0.0,0.0,0.0,0.0,12871.17,TN,1,,,,,,500.0,0.0,03/31/2020,0.0,0.0
H0TN01050,"SMITH, LARRY JOSEPH",O,1,DEM,5404.96,0.0,4724.65,0.0,0.0,680.31,0.0,2800.0,0.0,0.0,0.0,2800.0,2604.96,TN,1,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H8TN01079,"OLSEN, MARTIN",C,1,DEM,0.0,0.0,0.0,0.0,244.07,244.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TN,1,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H0TN01076,"CLARK, JOHN",O,2,REP,182019.6,0.0,61484.55,0.0,0.0,120535.05,0.0,79724.6,0.0,0.0,0.0,79724.6,97295.0,TN,1,,,,,,5000.0,0.0,04/17/2020,0.0,0.0
H0TN01084,"CROWE, DEWEY RUSTY EDWARD II",O,2,REP,203150.0,0.0,8247.1,0.0,0.0,194902.9,0.0,0.0,0.0,0.0,0.0,0.0,181650.0,TN,1,,,,,,20500.0,1000.0,03/31/2020,0.0,0.0
H0TN01100,"DARDEN, STEPHEN MATSON MR.",O,2,REP,131083.0,0.0,1227.0,0.0,0.0,129856.0,0.0,25000.0,0.0,0.0,0.0,25000.0,105083.0,TN,1,,,,,,1000.0,0.0,03/31/2020,0.0,0.0
H0TN01118,"HARSHBARGER, DIANA",O,2,REP,289964.0,0.0,231519.29,0.0,0.0,58444.71,0.0,250000.0,0.0,0.0,0.0,252639.0,38964.0,TN,1,,,,,,1000.0,0.0,03/31/2020,0.0,0.0
H0TN01159,"HAWK, DAVID",O,2,REP,52250.0,0.0,22871.97,0.0,0.0,29378.03,0.0,0.0,0.0,0.0,0.0,0.0,52250.0,TN,1,,,,,,0.0,0.0,06/30/2020,0.0,0.0
H6TN01388,"ROE, DAVID PHILLIP DR.",I,2,REP,140971.0,0.0,214453.66,0.0,227551.0,154068.34,0.0,0.0,0.0,0.0,0.0,0.0,130634.0,TN,1,,,,,,9000.0,0.0,06/30/2020,6800.0,4000.0
H0TN02090,"BROWN, CHANCE",C,1,DEM,166.8,0.0,0.0,0.0,0.0,166.8,0.0,0.0,0.0,0.0,0.0,0.0,166.8,TN,2,,,,,,0.0,0.0,06/30/2020,0.0,0.0
H8TN02176,"HOYOS, RENEE",C,1,DEM,312246.23,0.0,181903.56,0.0,4219.11,134561.78,0.0,0.0,0.0,0.0,0.0,1296.0,310050.23,TN,2,,,,,,1000.0,0.0,03/31/2020,105.0,0.0
H8TN02069,"DUNCAN, JOHN J REP. JR.",I,2,REP,17868.21,0.0,145505.2,0.0,696154.8,568517.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TN,2,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H8TN02119,"BURCHETT, TIM",I,2,REP,647045.47,0.0,376614.63,0.0,135889.6,406320.44,0.0,0.0,0.0,0.0,0.0,7381.07,497100.36,TN,2,,,,,,149000.0,0.0,03/31/2020,5600.0,0.0
H8TN02127,"MATLOCK, JAMES LLOYD",O,2,REP,0.0,0.0,0.0,0.0,1130.8,1130.8,0.0,0.0,0.0,0.0,0.0,240000.0,0.0,TN,2,,,,,,0.0,0.0,06/30/2020,0.0,0.0
H8TN02200,"EMERT, JASON",O,2,REP,4934.1,0.0,4933.5,0.0,0.0,0.6,58.5,0.0,0.0,4875.0,0.0,247905.0,0.0,TN,2,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H8TN02242,"HAMBLIN, HANK",O,2,REP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TN,2,,,,,,0.0,0.0,06/18/2019,0.0,0.0
H0TN03452,"GORMAN, MEG",C,1,DEM,2000.0,0.0,75.18,0.0,0.0,1924.82,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,TN,3,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H8TN03208,"MITCHELL, DANIELLE DR.",C,1,DEM,419.66,0.0,8981.91,5245.53,8562.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TN,3,,,,,,0.0,0.0,02/01/2020,0.0,0.0
H0TN03254,"FLEISCHMANN, CHARLES J",I,2,REP,793758.46,0.0,297547.27,1000.0,1210099.13,1706310.32,0.0,0.0,0.0,0.0,0.0,0.0,508650.0,TN,3,,,,,,285108.46,0.0,06/30/2020,2800.0,2500.0
H8TN03216,"MASSENGALE, JEREMY MR.",C,2,REP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TN,3,,,,,,0.0,0.0,04/22/2019,0.0,0.0
H8TN04099,"PHILLIPS, MARIAH NICOLE",C,1,DEM,112.94,0.0,7936.71,0.0,7823.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.94,TN,4,,,,,,0.0,0.0,05/03/2019,0.0,0.0
H8TN04107,"HALE, CHRISTOPHER JOLLY",C,1,DEM,658.0,0.0,591.4,0.0,0.0,66.6,0.0,0.0,0.0,0.0,0.0,0.0,658.0,TN,4,,,,,,0.0,0.0,03/31/2020,30.0,0.0
H0TN04195,"DESJARLAIS, SCOTT HON.",I,2,REP,212327.55,0.0,71688.4,0.0,363684.36,504323.51,0.0,0.0,0.0,0.0,0.0,0.0,161763.0,TN,4,,,,,,50000.0,0.0,03/31/2020,0.0,0.0
H0TN04260,"MEYER, LAWRENCE DOUG NORVILLE DOUGLAS ",C,2,REP,8137.47,0.0,8068.26,0.0,0.0,69.21,0.0,6972.16,0.0,0.0,0.0,6972.16,1165.31,TN,4,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H0TN06240,"TRACY, JIM",C,2,REP,0.0,0.0,385.4,0.0,385.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TN,4,,,,,,0.0,0.0,09/30/2019,0.0,0.0
H4TN04155,"FAPARUSI, YOMI DR. SR.",C,2,REP,0.0,0.0,0.0,0.0,4261.55,4261.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TN,4,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H0TN05317,"RAWLINGS, JOSHUA",C,1,DEM,10926.0,0.0,3982.92,0.0,0.0,2360.16,0.0,0.0,0.0,0.0,0.0,0.0,10926.0,TN,5,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H0TN05333,"BAUTISTA-JONES, JUSTIN",C,1,DEM,27566.74,0.0,6958.55,0.0,0.0,20608.19,0.0,0.0,0.0,0.0,0.0,1545.06,27566.74,TN,5,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H0TN05382,"HAYNES, KEEDA",C,1,DEM,21860.98,0.0,8344.51,0.0,0.0,13516.47,1000.0,6740.86,0.0,0.0,0.0,6740.86,14120.12,TN,5,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H2TN05131,"COOPER, JAMES H.S.",I,1,DEM,590895.91,0.0,374876.55,0.0,668496.29,884515.65,0.0,0.0,0.0,0.0,0.0,0.0,353997.0,TN,5,,,,,,236250.0,0.0,03/31/2020,350.0,0.0
H6TN05322,"SNYDER, STACY RIES",C,2,REP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TN,5,,,,,,0.0,0.0,02/14/2019,0.0,0.0
H0TN47012,"HUBBARD, STEVEN ERICH MR.",C,1,DEM,200.0,0.0,100.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,TN,6,,,,,,0.0,0.0,12/31/2019,0.0,0.0
H4TN04015,"GORDON, BART",I,1,DEM,11163.04,0.0,49294.26,0.0,199722.9,161591.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TN,6,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H6TN06155,"KENT, DAVID W.",C,1,DEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16590.66,0.0,TN,6,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H8TN06128,"BARLOW, DAWN",O,1,DEM,0.0,0.0,0.0,0.0,67.1,67.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TN,6,,,,,,0.0,0.0,12/31/2019,0.0,0.0
H0TN06224,"ZELENIK, LOU ANN",C,2,REP,0.0,0.0,0.0,0.0,128.32,128.32,0.0,0.0,0.0,0.0,0.0,228000.0,0.0,TN,6,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H0TN06257,"BLACK, DIANE L MRS.",I,2,REP,0.0,0.0,-2582.0,0.0,3702.11,6284.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TN,6,,,,,,0.0,0.0,03/31/2020,-450.0,-500.0
H4TN04130,"CARR, JOE",C,2,REP,0.0,0.0,2385.04,0.0,2385.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TN,6,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H8TN06086,"MATHENY, JUDD",O,2,REP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TN,6,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H8TN06094,"ROSE, JOHN W.",I,2,REP,855436.81,95814.79,392726.72,0.0,29633.56,492343.65,0.0,33538.02,0.0,19622.85,9945.0,2048944.37,435945.0,TN,6,,,,,,288950.0,0.0,03/31/2020,2800.0,0.0
H0TN07255,"SREEPADA, KIRAN",C,1,DEM,58799.01,0.0,48288.46,0.0,0.0,10510.55,0.0,0.0,0.0,0.0,0.0,0.0,58799.01,TN,7,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H8TN07068,"KANEW, JUSTIN",O,1,DEM,2119.05,0.0,5355.57,0.0,3427.74,191.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TN,7,,,,,,0.0,0.0,09/30/2019,0.0,0.0
H2TN06030,"BLACKBURN, MARSHA MRS.",I,2,REP,1464674.43,261946.79,554391.39,0.0,614100.03,1524383.07,0.0,0.0,0.0,0.0,0.0,0.0,965678.87,TN,7,,,,,,206200.0,0.0,03/31/2020,9750.0,0.0
H8TN07076,"GREEN, MARK DR.",I,2,REP,776673.29,164259.05,552713.7,0.0,16182.32,240141.91,0.0,0.0,0.0,0.0,0.0,133000.0,531264.24,TN,7,,,,,,80650.0,500.0,03/31/2020,0.0,0.0
H0TN07263,"VIEIRA, SCOTT ANTHONY MR JR",C,3,VET,421.98,0.0,618.5,0.0,0.0,-196.52,0.0,0.0,0.0,0.0,188.49,188.49,35.0,TN,7,,,,,,10.0,0.0,06/30/2020,0.0,0.0
H6TN08250,"STOTTS-PEARSON, ERIKA",C,1,DEM,10.66,0.0,0.35,0.0,950.67,960.98,0.0,0.0,0.0,0.0,0.0,0.0,8.66,TN,8,,,,,,2.0,0.0,03/31/2020,0.0,0.0
H8TN08108,"BOATNER, JOHN BURKE JR",C,1,DEM,0.0,0.0,0.0,0.0,1835.0,1835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TN,8,,,,,,0.0,0.0,01/30/2019,0.0,0.0
H0TN08246,"FINCHER, STEVE MR.",I,2,REP,9660.3,0.0,42552.28,0.0,1743198.84,1710306.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TN,8,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H2TN07103,"KUSTOFF, DAVID",I,2,REP,1227309.85,0.0,609940.81,0.0,71900.36,689269.4,0.0,0.0,0.0,76000.0,0.0,248000.0,788593.49,TN,8,,,,,,434050.0,0.0,06/30/2020,0.0,0.0
H4TN08099,"MILLS, JOHN JOHN",O,2,REP,5000.0,0.0,5132.61,0.0,277.63,145.02,0.0,5000.0,0.0,0.0,920.16,43155.97,0.0,TN,8,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H6TN08151,"KELSEY, BRIAN",O,2,REP,0.0,0.0,495.0,0.0,30825.98,30330.98,0.0,0.0,0.0,0.0,0.0,2700.0,0.0,TN,8,,,,,,0.0,0.0,06/30/2020,0.0,0.0
H6TN08169,"FLINN, GEORGE S DR JR",C,2,REP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TN,8,,,,,,0.0,0.0,06/30/2020,0.0,0.0
H6TN08177,"LUTTRELL, MARK H JR",O,2,REP,0.0,0.0,2500.0,0.0,4971.05,2471.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TN,8,,,,,,0.0,0.0,06/30/2020,0.0,0.0
H6TN08185,"GREER, JOHN BRADLEY MR",O,2,REP,0.0,0.0,1000.0,0.0,3326.23,2326.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TN,8,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H8TN07043,"LEATHERWOOD, THOMAS F III",O,2,REP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46416.44,0.0,TN,8,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H2TN08077,"HART, JAMES",C,3,IND,200.59,0.0,193.4,0.0,1088.0,1094.41,0.0,200.0,0.0,0.0,0.0,305848.71,0.0,TN,8,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H6TN09068,"COHEN, STEPHEN IRA",I,1,DEM,408818.72,0.0,224246.13,0.0,1065859.93,1250432.52,0.0,0.0,0.0,0.0,0.0,0.0,122614.75,TN,9,,,,,,283000.0,0.0,06/30/2020,0.0,0.0
H8TN09106,"SMITH, KASANDRA LEE",C,1,DEM,0.0,0.0,10.0,0.0,2525.0,2515.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,TN,9,,,,,,0.0,0.0,02/12/2019,0.0,0.0
H8TN09114,"BERGMANN, CHARLOTTE",C,2,REP,66867.11,0.0,36916.28,647.92,1975.52,33901.87,387.69,51650.56,0.0,3303.12,0.0,51650.56,14504.9,TN,9,,,,,,323.96,0.0,03/31/2020,0.0,0.0
H0TX01108,"GILBERT, HANK",C,1,DEM,190941.53,0.0,44804.7,0.0,0.0,146136.83,0.0,50000.0,0.0,0.0,0.0,50000.0,140941.53,TX,1,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H2TX01062,"MCKELLAR, SHIRLEY JONETTA  DR",C,1,DEM,0.0,0.0,0.0,0.0,941.84,941.84,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,TX,1,,,,,,0.0,0.0,09/30/2019,0.0,0.0
H8TX01044,"BEAL, BRENT",C,1,DEM,211.83,0.0,942.27,0.0,667.23,-63.21,0.0,0.0,0.0,0.0,0.0,0.0,211.83,TX,1,,,,,,0.0,0.0,07/01/2019,0.0,0.0
H4TX04039,"GOHMERT, LOUIS B. MR. JR.",I,2,REP,387892.03,0.0,393728.34,0.0,61188.42,55352.11,0.0,0.0,0.0,0.0,0.0,0.0,334611.36,TX,1,,,,,,47786.93,0.0,03/31/2020,2800.0,0.0
H6TX01246,"WINSTON, SIMON WOOD",C,2,REP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26692.0,0.0,TX,1,,,,,,0.0,0.0,06/30/2020,0.0,0.0
H0TX02080,"CARDNELL, ELISA",C,1,DEM,388780.87,0.0,388780.87,0.0,0.0,0.0,2599.25,50.0,0.0,50.0,0.0,0.0,380463.08,TX,2,,,,,,1300.0,4000.0,06/30/2020,15225.0,0.0
H0TX02098,"OLSEN, TRAVIS",C,1,DEM,40553.46,0.0,39939.63,0.0,0.0,613.83,0.0,6200.0,0.0,0.0,0.0,13237.0,34353.46,TX,2,,,,,,0.0,0.0,03/31/2020,2800.0,0.0
H0TX02106,"LADJEVARDIAN, SIMA JANDAGHI",C,1,DEM,1133296.13,0.0,930810.88,0.0,0.0,202485.25,4128.47,50000.0,0.0,0.0,0.0,50000.0,1052166.44,TX,2,,,,,,23000.0,4000.0,03/31/2020,24431.83,0.0
H6TX02095,"TURNER, JIM",C,1,DEM,0.0,0.0,181940.37,0.0,422684.9,240744.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TX,2,,,,,,0.0,0.0,06/30/2020,0.0,0.0
H6TX02160,"BRYAN, PAT",O,1,DEM,0.0,0.0,0.0,0.0,2.88,2.88,0.0,0.0,0.0,0.0,0.0,11558.31,0.0,TX,2,,,,,,0.0,0.0,06/30/2020,0.0,0.0
H8TX02067,"LITTON, TODD CATLETT",O,1,DEM,3548.51,0.0,23296.78,0.0,21032.33,1284.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TX,2,,,,,,0.0,0.0,03/31/2020,4000.0,0.0
H4TX02082,"MOORE, DWIGHT CLINT",C,2,REP,0.0,0.0,0.0,0.0,2139.44,2139.44,0.0,0.0,0.0,0.0,0.0,134499.76,0.0,TX,2,,,,,,0.0,0.0,10/22/2019,0.0,0.0
H8TX02109,"WHITTAKER, MALCOLM EDWIN MR.",O,2,REP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TX,2,,,,,,0.0,0.0,01/29/2019,0.0,0.0
H8TX02125,"WALKER, RICK",O,2,REP,0.0,0.0,1064.95,0.0,1064.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TX,2,,,,,,0.0,0.0,10/21/2019,0.0,0.0
H8TX02166,"CRENSHAW, DANIEL",I,2,REP,6601697.46,279092.82,3503156.03,250.0,21178.47,3119719.9,0.0,0.0,0.0,0.0,0.0,0.0,5784956.22,TX,2,,,,,,525030.0,0.0,03/31/2020,16400.0,250.0
H8TX02182,"HAVENS, JONATHAN MR.",O,2,REP,4500.0,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,0.0,0.0,0.0,TX,2,,,,,,0.0,4500.0,02/13/2019,0.0,0.0
H8TX02208,"SPIERS, JON P DR",O,2,REP,0.0,0.0,479.2,0.0,3010.55,-168.65,0.0,0.0,0.0,0.0,0.0,60992.55,0.0,TX,2,,,,,,0.0,0.0,06/30/2020,0.0,0.0
H8TX07082,"BALAT, DAVID",O,2,REP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TX,2,,,,,,0.0,0.0,04/16/2019,0.0,0.0
H8TX02232,"CUBBLER, SCOTT RALSTON MR.",C,3,IND,0.0,0.0,3242.05,0.0,0.0,-3242.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TX,2,,,,,,0.0,0.0,06/30/2019,0.0,0.0
H0TX03096,"DO, TANNER T",C,1,DEM,18746.22,0.0,17797.78,0.0,0.0,948.44,0.0,0.0,0.0,0.0,0.0,0.0,18573.04,TX,3,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H0TX03104,"ROBERTSON, AL D",C,1,DEM,5239.46,0.0,1041.74,50.0,0.0,4197.72,0.0,0.0,0.0,0.0,0.0,0.0,5239.46,TX,3,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H0TX03112,"MCCAFFITY, SEAN J",C,1,DEM,490728.3,0.0,400396.25,0.0,0.0,90332.05,6293.99,0.0,0.0,0.0,0.0,0.0,484356.68,TX,3,,,,,,77.63,0.0,06/24/2020,3036.0,0.0
H0TX03120,"SEIKALY, HELANE LULU SAWSAN",C,1,DEM,386767.74,0.0,326269.5,0.0,0.0,60498.24,1635.28,3000.0,0.0,0.0,0.0,3000.0,381132.34,TX,3,,,,,,1000.0,0.0,06/24/2020,1425.2,0.0
H8TX03099,"BURCH, LORIE",C,1,DEM,46595.57,0.0,45990.43,0.0,-1278.42,-673.28,0.0,0.0,0.0,2000.0,0.0,19649.5,38045.27,TX,3,,,,,,0.0,4000.0,03/31/2020,0.0,0.0
H8TX03123,"TAYLOR, NICHOLAS V.",I,2,REP,1704040.54,172446.67,917651.66,0.0,192549.17,978938.05,7951.4,250000.0,0.0,315592.61,0.0,568792.1,786303.82,TX,3,,,,,,487256.15,0.0,03/31/2020,150.0,0.0
H8TX03149,"NIEDERKORN, DAVID",O,2,REP,0.0,0.0,9297.29,0.0,9297.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TX,3,,,,,,0.0,0.0,04/25/2019,0.0,0.0
H8TX04162,"KRANTZ, CATHERINE",C,1,DEM,0.0,0.0,0.0,0.0,-4860.29,-4860.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TX,4,,,,,,0.0,0.0,03/18/2019,0.0,0.0
H8TX04170,"BETHEL JR, LANDER LOUIS",C,1,DEM,0.0,0.0,55.8,0.0,841.16,785.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TX,4,,,,,,0.0,0.0,04/24/2019,0.0,0.0
H0TX18342,"MANNING, THOMAS CLAYTON",C,2,REP,17941.13,0.0,16098.63,0.0,0.0,1842.5,0.0,16216.13,0.0,0.0,0.0,16216.13,1725.0,TX,4,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H0TX32079,"MCLENDON, FLOYD JR.",C,2,REP,796523.81,0.0,764140.71,0.0,0.0,32383.1,0.0,0.0,0.0,0.0,0.0,0.0,781723.81,TX,4,,,,,,14800.0,0.0,03/31/2020,17200.0,0.0
H4TX04153,"RATCLIFFE, JOHN L",I,2,REP,544358.08,0.0,500326.25,0.0,359003.95,403035.78,0.0,0.0,0.0,0.0,0.0,0.0,315315.57,TX,4,,,,,,223500.0,0.0,06/30/2020,54097.9,13500.0
H0TX05109,"SALTER, CAROLYN",C,1,DEM,35946.19,0.0,7880.87,0.0,0.0,28065.32,0.0,20500.0,0.0,0.0,0.0,33898.22,11446.19,TX,5,,,,,,0.0,4000.0,03/31/2020,0.0,0.0
H8TX05086,"WOOD, DANNY EUGENE JR",O,1,DEM,4925.0,0.0,5017.31,0.0,13864.06,13771.75,775.0,4000.0,0.0,0.0,0.0,19200.0,0.0,TX,5,,,,,,0.0,150.0,03/31/2020,0.0,0.0
H0TX05117,"HILL, DONALD",C,2,REP,46285.74,0.0,45604.4,0.0,0.0,681.34,50.0,25000.0,0.0,0.0,0.0,25000.0,21055.23,TX,5,,,,,,0.0,0.0,03/31/2020,50.0,0.0
H8TX05110,"DEEN, SAM ALAN",O,2,REP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TX,5,,,,,,0.0,0.0,06/30/2019,0.0,0.0
H8TX05144,"GOODEN, LANCE",I,2,REP,1254004.36,0.0,924602.41,0.0,154190.26,483592.21,0.0,0.0,0.0,0.0,0.0,16590.34,605902.77,TX,5,,,,,,645875.59,0.0,03/31/2020,0.0,0.0
H0TX05125,"HALE, KEVIN A",C,3,LIB,6060.23,0.0,6508.07,0.0,45.0,-402.84,0.0,1614.86,0.0,0.0,0.0,1614.86,4445.37,TX,5,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H0TX06099,"DANIEL, STEPHEN",C,1,DEM,196861.33,0.0,187942.82,0.0,0.0,8918.51,101.0,0.0,0.0,0.0,0.0,7500.0,191751.07,TX,6,,,,,,1000.0,4000.0,03/31/2020,105.0,0.0
H6TX06203,"WOOLRIDGE, RUBY FAYE MS.",O,1,DEM,0.0,0.0,0.0,0.0,0.0,368.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TX,6,,,,,,0.0,0.0,06/30/2019,0.0,0.0
H4TX06117,"BARTON, JOE LINUS",I,2,REP,25.81,0.0,21625.43,0.0,21655.46,55.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TX,6,,,,,,0.0,0.0,06/10/2019,0.0,0.0
H8TX06233,"WRIGHT, RON",I,2,REP,505771.75,131811.85,405784.18,0.0,2393.61,102381.18,0.0,7500.0,0.0,7500.0,0.0,0.0,181178.68,TX,6,,,,,,185095.0,0.0,03/31/2020,0.0,1000.0
H8TX07116,"MOSER, LAURA",C,1,DEM,96.74,0.0,173.5,0.0,76.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TX,7,,,,,,0.0,0.0,01/09/2019,0.0,0.0
H8TX07140,"FLETCHER, ELIZABETH",I,1,DEM,3375004.0,350225.76,723963.37,0.0,42067.08,2693107.71,494.86,0.0,0.0,0.0,0.0,0.0,2191156.02,TX,7,,,,,,756749.34,9094.78,03/31/2020,9819.32,4500.0
H0TX07055,"CULBERSON, JOHN",I,2,REP,5213.34,3713.34,38193.23,0.0,43657.28,10677.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TX,7,,,,,,0.0,0.0,06/30/2020,2300.0,0.0
